code;name;location;reference product;categories;classifications;ex_name;ex_amount;ex_unit;ex_product;ex_production volume;ex_type;ex_location
17b5a32e8c6e8b48ac3c92c568736c02;market for biowaste;CH;biowaste;;[('EcoSpold01Categories', 'biomass/production'), ('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '391: Wastes from food and tobacco industry')];treatment of biowaste, industrial composting;-0.359191211497295;kilogram;biowaste;0.0;technosphere;CH
95c265500d7dbcaf6a12ced66ce7d868;market for biowaste, kitchen and garden waste;GLO;biowaste, kitchen and garden waste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '399: Other wastes and scraps')];treatment of kitchen and garden biowaste, home composting in heaps and containers;-0.0230016583747927;kilogram;biowaste, kitchen and garden waste;0.0;technosphere;FR
95c265500d7dbcaf6a12ced66ce7d868;market for biowaste, kitchen and garden waste;GLO;biowaste, kitchen and garden waste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '399: Other wastes and scraps')];treatment of kitchen and garden biowaste, home composting in heaps and containers;-0.976998341625207;kilogram;biowaste, kitchen and garden waste;0.0;technosphere;RoW
9899529e82af1e3ac802e5e155147ee2;white lined chipboard carton production;RoW;white lined chipboard carton;;[('ISIC rev.4 ecoinvent', '1701:Manufacture of pulp, paper and paperboard'), ('CPC', '32153: Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…]')];treatment of biowaste, industrial composting;-0.00113475924783257;kilogram;biowaste;0.0;technosphere;RoW
bc99fc93b9b29904f72767373b5672ec;market for biowaste;RoW;biowaste;;[('EcoSpold01Categories', 'biomass/fuels'), ('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '391: Wastes from food and tobacco industry')];treatment of biowaste, industrial composting;-0.313080246550323;kilogram;biowaste;0.0;technosphere;RoW
c72f60201ef359dc10c58d1ebd487160;white lined chipboard carton production;RER;white lined chipboard carton;;[('ISIC rev.4 ecoinvent', '1701:Manufacture of pulp, paper and paperboard'), ('CPC', '32153: Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…]')];treatment of biowaste, industrial composting;-0.00113475924783257;kilogram;biowaste;0.0;technosphere;RoW
c8c00c2b92d8edc28c9784ab2528f177;market for biowaste, garden waste;GLO;biowaste, garden waste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '399: Other wastes and scraps')];treatment of garden biowaste, home composting in heaps;-0.0229999868571504;kilogram;biowaste, garden waste;0.0;technosphere;FR
c8c00c2b92d8edc28c9784ab2528f177;market for biowaste, garden waste;GLO;biowaste, garden waste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '399: Other wastes and scraps')];treatment of garden biowaste, home composting in heaps;-0.97700001314285;kilogram;biowaste, garden waste;0.0;technosphere;RoW
