code;name;location;reference product;categories;classifications;ex_name;ex_amount;ex_unit;ex_product;ex_production volume;ex_type;ex_location
20233403af2eeabbf0d7beeb8bf182ac;market for biowaste;CH;biowaste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('EcoSpold01Categories', 'biomass/production'), ('CPC', '391: Wastes from food and tobacco industry')];treatment of biowaste by anaerobic digestion;-0.194081026310004;kilogram;biowaste;446310830.0;technosphere;CH
a245c598ae243f3a61f36f8d9f2cdd47;market for biowaste;RoW;biowaste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('EcoSpold01Categories', 'biomass/fuels'), ('CPC', '391: Wastes from food and tobacco industry')];treatment of biowaste by anaerobic digestion;-0.0331333547778589;kilogram;biowaste;5132574490.0;technosphere;RoW
