0651f9c88fdab1aa4eccc5eead016f57;market for low level radioactive waste;GLO;-0.000333;cubic meter;con39
06b9e83b66aefeb1d748457244d751c5;market for low level radioactive waste;GLO;-0.00063;cubic meter;con39
08db6a13e834fa48720cbb997d0824f3;Volume occupied, final repository for low-active radioactive waste;None;-4.5526079139796016e-09;cubic meter;con39
08db6a13e834fa48720cbb997d0824f3;Volume occupied, final repository for radioactive waste;None;-5.767625622077231e-10;cubic meter;con39
0bb08b15398b4fbb76b5d07de4ba5892;Volume occupied, final repository for low-active radioactive waste;None;-2.2775405876233897e-09;cubic meter;con39
0bb08b15398b4fbb76b5d07de4ba5892;Volume occupied, final repository for radioactive waste;None;-2.889001515223676e-10;cubic meter;con39
0f5c95ca3f77298b26e8277830bdb529;market for low level radioactive waste;GLO;-0.00063;cubic meter;con39
0f9afb561ebf2193f44426569e78e38d;market for low level radioactive waste;GLO;-1.8032e-09;cubic meter;con39
0f9afb561ebf2193f44426569e78e38d;market for low level radioactive waste for final repository;GLO;-2.84e-08;cubic meter;con39
10f8be00afd7631370b11ac6d30623ee;market for low level radioactive waste;GLO;-5.253579335655682e-05;cubic meter;con39
115943a0c37b29d21573589610a7d08a;market for low level radioactive waste;GLO;-0.00063;cubic meter;con39
12a766429961f6dbae27c36dee3f098f;Volume occupied, final repository for low-active radioactive waste;None;-3.5125376679908533e-12;cubic meter;con39
12a766429961f6dbae27c36dee3f098f;Volume occupied, final repository for radioactive waste;None;-4.4869222001094076e-13;cubic meter;con39
144293ebca720ac19b3332afbeb039b6;market for low level radioactive waste;GLO;-0.00063;cubic meter;con39
152cc415c47cd0fca6abb3704a8c4ea3;market for low level radioactive waste;GLO;-1.8032e-09;cubic meter;con39
152cc415c47cd0fca6abb3704a8c4ea3;market for low level radioactive waste for final repository;GLO;-2.84e-08;cubic meter;con39
17b036ac2ea3299a97469492421b5cf1;Volume occupied, final repository for low-active radioactive waste;None;-1.7776259160906698e-09;cubic meter;con39
17b036ac2ea3299a97469492421b5cf1;Volume occupied, final repository for radioactive waste;None;-2.2791155783495195e-10;cubic meter;con39
18ac98644474c73781b8fc5b8968e3bd;Volume occupied, final repository for low-active radioactive waste;None;-6.6139058002071e-09;cubic meter;con39
18ac98644474c73781b8fc5b8968e3bd;Volume occupied, final repository for radioactive waste;None;-8.390970903759062e-10;cubic meter;con39
192c5ffea7fc3ddbb8a48f186d887f0a;market for low level radioactive waste;GLO;-1.91045606229143e-09;cubic meter;con39
192c5ffea7fc3ddbb8a48f186d887f0a;market for low level radioactive waste for final repository;GLO;-8.95439377085651e-09;cubic meter;con39
1bfd750cb89d729da0b9ecebd1b21a5b;Volume occupied, final repository for low-active radioactive waste;None;-1.2503238307193708e-08;cubic meter;con39
1bfd750cb89d729da0b9ecebd1b21a5b;Volume occupied, final repository for radioactive waste;None;-1.5831780992380392e-09;cubic meter;con39
1d81bb67c1236c31be8f2e88bf7b379c;market for low level radioactive waste;GLO;-0.00063;cubic meter;con39
1e53f18b88ea1aed42d37412acc2e744;market for low level radioactive waste;GLO;-1.8032e-09;cubic meter;con39
1e53f18b88ea1aed42d37412acc2e744;market for low level radioactive waste for final repository;GLO;-2.84e-08;cubic meter;con39
1e7f1041dc31cf5bfd5492b388b12796;market for low level radioactive waste;GLO;-2.6397775161586227e-05;cubic meter;con39
1f40879ade94494a6852a6793efdebca;market for low level radioactive waste;GLO;-5.2535793356556825e-05;cubic meter;con39
1fe3b06e8d8f9a6fb2f0fcbc208fc7aa;market for low level radioactive waste;GLO;-1.6568e-08;cubic meter;con39
1fe3b06e8d8f9a6fb2f0fcbc208fc7aa;market for low level radioactive waste for final repository;GLO;-4.05e-08;cubic meter;con39
1fe7c870e20c9c6f16adc59c5175230e;market for low level radioactive waste;GLO;-5.2535793356556825e-05;cubic meter;con39
217318f37ecb35bcb8f3e8051fd81481;Volume occupied, final repository for low-active radioactive waste;None;-3.2086790161057026e-13;cubic meter;con39
217318f37ecb35bcb8f3e8051fd81481;Volume occupied, final repository for radioactive waste;None;-4.759104624428683e-14;cubic meter;con39
217957791a9b1544cb5160531fd6f127;market for low level radioactive waste;GLO;-0.000333;cubic meter;con39
222153d143edfe6a04ea19cfb61c2a57;Volume occupied, final repository for low-active radioactive waste;None;1.974425840818325e-09;cubic meter;con39
222153d143edfe6a04ea19cfb61c2a57;Volume occupied, final repository for radioactive waste;None;2.495027186970461e-10;cubic meter;con39
2552d9b845a348f5f0bf9f42997f45de;market for low level radioactive waste;GLO;-1.91045606229143e-09;cubic meter;con39
2552d9b845a348f5f0bf9f42997f45de;market for low level radioactive waste for final repository;GLO;-8.95439377085651e-09;cubic meter;con39
2639fe20d80e3240b8c4959ce3721735;market for low level radioactive waste;GLO;-1.91045606229143e-09;cubic meter;con39
2639fe20d80e3240b8c4959ce3721735;market for low level radioactive waste for final repository;GLO;-8.95439377085651e-09;cubic meter;con39
276087a330981da4f38bd07818c9902f;Volume occupied, final repository for low-active radioactive waste;None;4.949889594304777e-12;cubic meter;con39
276087a330981da4f38bd07818c9902f;Volume occupied, final repository for radioactive waste;None;6.272022742053118e-13;cubic meter;con39
2c3ec475d8e2b000f6f047df65f009cf;market for low level radioactive waste;GLO;-1.8032e-09;cubic meter;con39
2c3ec475d8e2b000f6f047df65f009cf;market for low level radioactive waste for final repository;GLO;-2.84e-08;cubic meter;con39
2edc0eadedfc5f0d6bd5c585872fb987;market for low level radioactive waste;GLO;-1.8032e-09;cubic meter;con39
