code;name;location;reference product;categories;classifications;ex_name;ex_amount;ex_unit;ex_product;ex_production volume;ex_type;ex_location
8a5e2d9f823a2a31988716ff7a11280d;market for waste glass;LT;waste glass;;"[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '37111: Glass in the mass, in balls (except microspheres), rods or tubes, unworked; waste and scrap of glass')]";treatment of waste glass, unsanitary landfill, moist infiltration class (300mm);-0.0885383511576547;kilogram;waste glass;0.0;technosphere;GLO
8a6d10c06eac58f8ea225fe3fbd53259;hydrogen production, gaseous, petroleum refinery operation;PE;hydrogen, gaseous;;"[('ISIC rev.4 ecoinvent', '1920:Manufacture of refined petroleum products'), ('CPC', '34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.')]";market for hazardous waste, for underground deposit;-9.72722216286947e-05;kilogram;hazardous waste, for underground deposit;2596.76804229415;technosphere;RoW
8ab995b9bb1bd6c58cb41656c9a6e00e;market for waste wood, untreated;CY;waste wood, untreated;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '3928: Sawdust and wood waste and scrap')];treatment of waste wood, untreated, unsanitary landfill, wet infiltration class (500mm);-0.986422907233126;kilogram;waste wood, untreated;0.0;technosphere;GLO
8acf24dc8ec85f82f1f8fad25076be21;paper production, woodcontaining, supercalendered;RER;paper, woodcontaining, supercalendered;;[('ISIC rev.4 ecoinvent', '1701:Manufacture of pulp, paper and paperboard'), ('EcoSpold01Categories', 'paper & cardboard/graphic paper'), ('CPC', '321: Pulp, paper and paperboard')];market for hazardous waste, for underground deposit;-0.0002;kilogram;hazardous waste, for underground deposit;1223819.2;technosphere;RER
8acfe887b5031797ca2e4a9e333559b6;market for waste polypropylene;ME;waste polypropylene;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39270: Waste, parings and scrap of plastics')];treatment of waste polypropylene, unsanitary landfill, wet infiltration class (500mm);-0.667053470151236;kilogram;waste polypropylene;0.0;technosphere;GLO
8b1fcd1b10d07fbf4f597d8287a6d996;petroleum and gas production, off-shore;NO;natural gas, high pressure;;[('EcoSpold01Categories', 'natural gas/production'), ('ISIC rev.4 ecoinvent', '0610:Extraction of crude petroleum'), ('CPC', '12020: Natural gas, liquefied or in the gaseous state')];market for hazardous waste, for underground deposit;-3.80454591525447e-05;kilogram;hazardous waste, for underground deposit;4625485.72115494;technosphere;RER
8b222084c4af6b2ab8c97a04fbfccb84;market for waste emulsion paint;RoW;waste emulsion paint;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('EcoSpold01Categories', 'waste management/hazardous waste incineration'), ('CPC', '39: Wastes or scraps')];treatment of waste emulsion paint, inert material landfill;-0.126040240460413;kilogram;waste emulsion paint;1391235300.0;technosphere;RoW
8b222084c4af6b2ab8c97a04fbfccb84;market for waste emulsion paint;RoW;waste emulsion paint;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('EcoSpold01Categories', 'waste management/hazardous waste incineration'), ('CPC', '39: Wastes or scraps')];treatment of waste emulsion paint, sanitary landfill;-0.594385799894198;kilogram;waste emulsion paint;6560845200.0;technosphere;RoW
8b67f3e49b87e92116a3ad3bf157aab7;market for waste plastic, mixture;BR;waste plastic, mixture;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39270: Waste, parings and scrap of plastics')];treatment of waste plastic, mixture, unsanitary landfill, wet infiltration class (500mm);-0.881137422307789;kilogram;waste plastic, mixture;0.0;technosphere;GLO
8b6c084ed29db57b20a3420b08cb22f6;rare earth oxides production, from rare earth carbonate concentrate;RoW;samarium oxide;;[('ISIC rev.4 ecoinvent', '0729:Mining of other non-ferrous metal ores'), ('CPC', '34290: Compounds of rare earth metals, of yttrium or of scandium')];market for hazardous waste, for underground deposit;-0.00094762737389542;kilogram;hazardous waste, for underground deposit;170948.332513844;technosphere;RER
8b7dcf1afc9ee1ed477b073345816453;aluminium alloy production, Metallic Matrix Composite;CA-QC;aluminium alloy, metal matrix composite;;[('ISIC rev.4 ecoinvent', '2420:Manufacture of basic precious and other non-ferrous metals'), ('CPC', '41431: Unwrought aluminium')];market for hazardous waste, for underground deposit;-0.0312453131909204;kilogram;hazardous waste, for underground deposit;17185.0;technosphere;RoW
8b84bdb07755b590bc83a22881f346d1;market for waste polypropylene;ES;waste polypropylene;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39270: Waste, parings and scrap of plastics')];treatment of waste polypropylene, sanitary landfill;-0.48017244092358;kilogram;waste polypropylene;0.0;technosphere;RoW
8b84bdb07755b590bc83a22881f346d1;market for waste polypropylene;ES;waste polypropylene;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39270: Waste, parings and scrap of plastics')];treatment of waste polypropylene, unsanitary landfill, moist infiltration class (300mm);-0.316017602616586;kilogram;waste polypropylene;0.0;technosphere;GLO
8bb47e3d39bcced4c3b8c161445434a6;market for waste glass;CY;waste glass;;"[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '37111: Glass in the mass, in balls (except microspheres), rods or tubes, unworked; waste and scrap of glass')]";treatment of waste glass, unsanitary landfill, wet infiltration class (500mm);-0.986422907233126;kilogram;waste glass;0.0;technosphere;GLO
8be7aadf106f3ba05eff7dc8a4437f5a;market for waste polyvinylchloride;MT;waste polyvinylchloride;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39270: Waste, parings and scrap of plastics')];treatment of waste polyvinylchloride, unsanitary landfill, dry infiltration class (100mm);-0.98073092225054;kilogram;waste polyvinylchloride;0.0;technosphere;GLO
8c79d3866729e795702c57f4918deee2;natural gas production;DE;natural gas, high pressure;;[('EcoSpold01Categories', 'natural gas/production'), ('ISIC rev.4 ecoinvent', '0620:Extraction of natural gas'), ('CPC', '12020: Natural gas, liquefied or in the gaseous state')];market for hazardous waste, for underground deposit;-3.70723380152883e-05;kilogram;hazardous waste, for underground deposit;333221.538461538;technosphere;RER
