code;name;location;reference product;categories;classifications;ex_name;ex_amount;ex_unit;ex_product;ex_production volume;ex_type;ex_location
119455d8f228e6bdcfeb997a6ed93b7e;market for biowaste;RoW;biowaste;;[('EcoSpold01Categories', 'biomass/fuels'), ('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '391: Wastes from food and tobacco industry')];treatment of biowaste by anaerobic digestion;-0.211957054846008;kilogram;biowaste;0.0;technosphere;RoW
a210cbb085c3a5a33dbe30451caed5e5;market for biowaste;CH;biowaste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('EcoSpold01Categories', 'biomass/production'), ('CPC', '391: Wastes from food and tobacco industry')];treatment of biowaste by anaerobic digestion;-0.194081026310004;kilogram;biowaste;0.0;technosphere;CH
